Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2014-02-20,5421.299805,14701.139647999997,22595.910156,9641.450195,16126.23047,4260.740234000001,1838.900024,183.759995,6077.3799317,6127.149902
2014-02-21,5421.299805,14618.610352000003,22617.630859,9524.580078,16044.15039,4241.459961,1829.23999,183.270004,6080.444922,6108.299805
2014-02-24,5450.100098,14803.639647999997,22576.349609,9665.080078,16135.919919999998,4282.169922,1841.069946,184.449997,6087.259961000001,6140.950195
2014-02-25,5444.0,15002.509766,22498.419922,9619.639648,16102.26953,4273.319824,1836.780029,184.279999,6100.584961,6205.700195
2014-02-26,5447.0,14896.490234,22297.619141,9676.55957,16207.33984,4298.47998,1847.660034,185.059998,6112.2949707,6202.450195
2014-02-28,5447.0,14929.549805,22942.960938,9708.5,16180.36035,4300.450195,1845.790039,185.110001,6126.3850097,6228.450195
2014-03-03,5395.899902,14666.929688,22630.769531,9592.900391,16273.23047,4323.52002,1855.119995,185.789993,6150.4450195,6264.350098
2014-03-04,5417.200195,14553.950195,22542.169922,9553.080078,16321.70996,4261.419922,1857.680054,184.649994,6169.7450195,6216.75
2014-03-05,5457.299805,14905.950195,22839.429688,9453.769531,16169.32031,4327.850098,1849.22998,186.789993,6195.4600585,6328.450195
2014-03-06,5459.700195,14933.759766,22588.769531,9562.389648,16395.88086,4352.759765999999,1874.050049,187.740005,6216.7300780000005,6344.75
2014-03-07,5459.700195,15280.759766,22728.529297,9577.349609,16360.55957,4368.810059,1874.180054,188.210007,6245.4101073,6413.950195
2014-03-10,5430.799805,15197.530272999997,22339.419922,9538.450195,16424.5293,4370.97998,1878.52002,188.960007,6283.750146300001,6491.700195
2014-03-11,5429.299805,15179.469727000003,22234.609375,9305.509766,16453.09961,4332.620117,1877.859985,187.970001,6323.3901366,6537.350098
2014-03-12,5400.5,15003.799805,22019.029297,9295.320313,16419.39063,4342.930176,1878.26001,188.440002,6352.5701171,6497.5
2014-03-13,5429.100098,14847.719727000003,21920.939453,9257.129883,16350.669919999998,4288.600098,1866.150024,186.320007,6381.5000976,6491.75
2014-03-14,5429.100098,14526.280272999997,21612.070313,9200.120117,16341.54981,4338.259765999999,1869.060059,187.839996,6403.3800781,6447.25
2014-03-18,5360.299805,14491.410156,21549.220703,8939.179688,16106.32031,4250.450195,1845.069946,184.850006,6430.1900878,6532.450195
2014-03-19,5373.0,14495.730469,21585.119141,9172.049805,16245.92969,4286.220215,1858.920044,186.710007,6461.5150878,6530.0
2014-03-20,5312.700195,14548.759766,21352.490234,9262.709961,16335.70996,4331.459961,1872.25,187.679993,6479.5050781,6508.350098
