Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2013-09-24,-25.0,-175.59960899999896,-90.59960999999748,-10.379882999999609,-182.7802700000011,-9.43994100000009,-11.0,-1.839997000000011,11.649999999999636,-90.79980499999965
2013-09-25,-16.29980499999965,86.99023399999896,-131.6699210000006,-37.70019599999978,-49.76952999999958,-15.239990000000034,-8.839964999999893,-0.5900110000000041,1.429980500000056,46.54980499999965
2013-09-26,40.60009799999989,-159.97070299999723,-0.011719000001903623,9.799804999998742,-63.520510000000286,0.9899900000000343,-4.579956000000266,-0.25999500000000353,-5.835009700000228,-28.75
2013-09-27,18.10009700000046,250.93066400000134,6.390625,23.780274000000645,-64.59961000000112,2.359863000000132,-3.969970999999987,-0.31999199999998496,7.754980500000784,32.75
2013-09-30,14.099609999999302,-273.3701170000004,-252.34960999999748,-6.0,43.03028000000086,-7.060058000000026,1.4699709999999868,-0.4800109999999904,-12.925000000001091,-104.5
2013-10-01,-84.5996099999993,-12.639648000000307,0.0,-109.97070399999939,-67.62989000000016,-30.28979500000014,-8.260009999999738,-1.3600000000000136,-6.810009699999682,-44.94970699999976
2013-10-03,-2.800293000000238,-377.87011699999675,220.45898499999748,55.7402349999993,-117.33007999999973,36.57983400000012,-4.849976000000197,0.660002999999989,-5.364990199999738,63.0
2013-10-04,17.10009799999989,-110.37988300000325,-115.64843799999653,0.0,-5.259759999999005,35.7199700000001,9.939942000000201,0.649993999999964,-15.285009700000955,72.19970699999976
2013-10-07,-71.39990200000011,28.05956999999762,101.36914099999922,-27.67968800000017,-132.55077999999958,-35.179931000000124,-13.559937000000218,-1.0399929999999529,-21.549999999999272,-2.25
2013-10-08,-16.60009799999989,-263.0498049999969,-164.6992190000019,-33.87011700000039,74.62011999999959,1.9199220000000423,8.359984999999824,-0.33000200000000746,2.9200195000003077,85.95019500000035
2013-10-09,7.600097999999889,-4.850586000004114,13.859375,33.97949200000039,-131.25977000000057,-4.419922000000042,-10.930052999999816,-0.020004000000000133,3.824999999999818,-81.75
2013-10-10,-5.39990299999954,307.7304690000037,75.390625,-49.93945299999905,-159.8496099999993,-70.59985400000005,-19.229980999999952,-1.5999909999999886,9.950000000000728,107.79980499999965
2013-10-11,0.0,279.2695309999963,240.99023500000112,22.30956999999944,28.199219999998604,19.95996100000002,3.8900149999999485,1.489989999999949,23.205029299999296,103.80029300000024
